IsEnabled1;Value11;Value12;Value13;IsEnabled2;Value21;Value22
True;0;0;6;False;801;6
True;0;5;243;False;1836;4
True;4;4;47;False;1370;1
False;5;1;493;False;1404;5
False;5;6;183;True;1655;6
True;1;7;363;True;1715;1
False;7;2;337;False;15;1
False;7;7;362;True;1277;2
True;2;2;168;False;1969;6
True;1;4;438;False;413;7
False;3;1;84;True;18;1
True;2;5;108;True;1391;2
False;6;0;60;True;267;4
True;3;2;77;False;1506;3
False;3;5;493;True;156;3
False;4;0;506;True;1513;6
False;7;7;187;True;277;6
True;7;3;374;True;1223;4
False;6;2;268;False;353;6
True;6;2;297;False;87;3
True;2;5;16;False;679;1
True;5;4;162;False;334;7
False;7;2;318;False;1695;4
True;6;1;50;False;706;1
False;6;4;282;False;602;4
True;6;1;501;False;480;7
False;7;6;183;False;1043;4
True;6;1;330;False;993;5
False;7;5;370;False;535;5
True;5;7;166;True;466;1
True;5;3;63;True;1151;0
False;1;1;476;True;1931;1
False;1;0;411;True;319;4
True;5;6;216;True;599;6
False;5;1;447;True;1489;5
False;3;5;218;False;1715;4
False;5;6;301;True;1929;6
False;2;7;260;False;466;1
True;3;4;351;False;827;3
True;1;7;65;True;1231;5
False;4;0;138;False;1630;4
False;7;7;6;True;619;4
False;2;6;171;False;1609;5
True;5;2;329;True;319;3
False;4;6;468;True;834;5
False;0;0;170;False;450;6
False;4;1;25;True;333;5
True;7;6;486;True;199;0
False;0;2;419;False;1346;1
False;6;2;230;False;1903;5
True;6;1;49;False;436;7
False;7;2;167;False;1174;3
False;2;7;369;False;788;6
False;7;7;453;False;1710;1
False;4;3;331;False;1714;0
True;2;3;139;True;1389;6
True;1;2;437;True;140;0
True;5;2;509;True;663;0
True;6;4;210;False;802;1
True;6;4;490;True;49;7
False;2;0;476;False;1595;4
False;0;1;303;True;1992;2
False;0;2;288;False;1665;4
False;5;2;1;True;1502;5
True;3;0;375;True;1309;6
False;2;0;416;False;1057;6
False;1;5;505;False;1994;5
False;0;2;139;True;590;5
False;6;0;438;True;938;5
True;7;7;58;True;1412;5
False;7;1;500;True;506;7
True;4;0;439;False;1859;4
True;3;7;22;True;396;1
False;4;3;202;True;1169;0
False;2;2;455;True;1427;5
False;3;5;305;False;982;4
False;3;6;502;True;772;1
False;1;0;501;False;1375;1
False;2;3;389;True;793;3
False;6;4;408;True;1074;5
False;2;0;476;True;146;2
False;7;7;208;False;843;4
True;6;7;422;True;1694;3
True;0;3;436;True;1602;6
False;7;5;413;False;953;1
False;6;0;192;False;900;4
True;6;1;402;False;18;3
True;1;0;469;False;657;2
True;1;3;397;False;933;5
False;2;6;91;False;1023;6
False;1;3;293;False;1574;4
False;7;3;304;True;1265;6
True;3;2;346;True;586;7
False;5;7;156;False;1700;3
True;7;6;101;False;1684;0
False;4;7;346;False;1685;1
False;7;5;14;False;1925;6
False;5;3;170;True;106;0
True;1;2;250;True;1980;3
True;1;6;348;False;700;6
True;6;2;176;True;503;0
False;4;7;181;True;665;7
False;1;6;344;True;183;2
False;0;2;144;True;856;3
False;7;0;26;False;271;6
True;1;1;122;True;624;2
True;3;3;144;True;777;2
True;5;3;167;True;1666;5
True;4;5;294;False;1205;3
False;1;6;321;True;1654;3
True;7;4;148;True;616;5
False;0;2;232;False;1736;5
True;3;7;415;True;792;4
True;0;0;98;False;650;3
False;4;4;14;False;1951;4
False;3;0;267;False;752;0
False;1;1;176;True;1220;6
False;7;6;147;False;985;5
True;5;4;99;False;549;4
True;5;7;182;True;409;2
True;3;6;13;False;1039;3
False;7;4;36;False;1337;3
True;6;6;37;False;580;7
True;3;2;130;True;838;6
False;6;4;277;False;1886;0
True;7;5;195;False;1289;0
False;1;6;388;False;147;5
True;6;7;161;False;1667;4
True;4;4;396;False;408;7
False;6;2;108;True;1790;3
True;3;7;74;False;2028;4
True;5;2;332;False;666;1
False;7;5;34;True;317;5
False;0;5;336;False;1016;4
False;7;1;232;False;571;5
False;6;0;78;False;404;2
False;6;1;376;False;659;2
False;6;5;278;False;838;0
True;1;2;410;True;1331;0
False;5;4;75;True;1251;6
False;2;5;47;True;122;2
True;0;6;18;True;1322;4
False;5;2;470;True;374;6
False;0;5;75;True;1326;1
True;2;1;455;False;406;1
False;1;1;357;True;760;6
False;3;4;400;True;472;2
True;2;2;248;True;1984;3
True;0;3;438;True;671;6
True;4;6;346;True;931;0
True;2;6;466;False;1387;2
False;0;7;378;True;939;1
False;7;6;366;False;480;3
False;4;2;67;False;1571;1
False;6;7;334;False;1709;2
True;7;5;435;False;89;4
False;5;0;144;True;85;0
False;5;3;510;True;267;3
True;1;5;378;False;1018;2
False;7;2;342;True;1029;5
False;0;3;29;False;1400;4
False;5;3;278;False;33;5
False;1;7;66;False;133;6
True;6;2;482;False;337;7
True;5;6;30;True;549;6
True;1;2;328;False;1998;3
False;1;4;197;True;1418;0
True;3;2;375;False;699;7
True;1;6;161;True;1001;5
False;6;3;448;True;1546;2
False;5;6;186;True;1015;5
True;2;3;409;False;382;6
False;5;4;249;False;1701;4
False;0;0;320;False;220;5
False;3;2;135;False;287;0
True;2;0;291;False;639;6
False;2;2;374;True;1884;4
False;6;1;474;False;1301;5
False;1;1;187;False;432;5
False;5;3;216;False;0;2
False;4;1;91;False;1739;5
False;6;3;140;True;210;1
True;5;4;19;False;1918;5
False;0;6;49;True;1524;6
False;3;4;153;False;403;1
False;3;0;208;False;1088;3
True;6;3;261;True;1108;5
False;3;3;479;False;794;3
True;1;5;1;False;1355;1
False;7;3;308;True;481;1
True;0;0;446;False;318;2
True;0;6;161;False;1314;6
True;4;0;196;True;742;5
True;2;7;363;True;1224;2
True;4;1;46;True;1899;1
False;5;1;65;False;1012;4
True;7;6;247;False;64;6
False;6;7;283;False;960;6
True;2;6;340;True;1699;2
True;0;7;422;True;1378;4
True;7;4;159;False;1390;5
True;7;1;321;False;696;2
False;1;4;382;True;1905;5
True;2;7;501;True;1172;3
False;7;7;455;True;838;2
True;7;2;353;True;1927;3
True;2;2;425;False;161;4
True;6;6;342;True;1182;5
True;0;0;444;True;1283;1
False;3;7;339;True;1992;3
True;5;3;357;False;1175;6
False;7;6;477;True;1754;1
False;4;2;107;True;758;5
False;4;1;162;False;1018;0
True;2;1;35;True;213;7
False;2;7;400;False;1189;3
False;7;6;42;False;1086;6
False;1;1;313;False;1579;6
False;3;6;328;False;1982;5
False;2;6;334;False;1509;2
False;3;6;362;False;1812;5
False;6;0;14;False;1547;4
True;1;5;373;False;1392;5
False;2;2;365;True;519;4
False;5;3;2;True;1228;0
False;4;0;321;False;624;6
False;6;2;213;True;1687;0
True;2;5;397;False;476;2
True;3;6;273;True;368;3
False;6;0;366;True;197;3
False;3;1;43;False;575;0
True;3;2;386;False;1847;5
False;3;3;133;True;1649;2
False;0;2;276;False;1101;0
True;5;6;352;True;1580;3
True;4;7;281;True;1042;3
False;5;7;53;True;1275;2
False;3;5;29;False;745;2
True;0;6;105;True;685;4
True;3;1;96;False;1446;4
False;0;6;78;True;1849;6
True;7;4;214;True;848;7
False;2;3;35;True;1558;1
False;6;5;469;True;284;5
True;1;0;247;False;229;2
True;1;1;480;False;611;0
True;4;3;54;True;555;1
False;0;7;33;True;1772;4
False;0;6;112;False;1934;2
True;2;2;453;True;1632;5
True;5;2;318;True;848;5
False;6;5;230;True;1455;6
False;3;1;467;True;1025;0
True;0;0;6;True;190;0
True;5;0;356;False;489;6
True;1;4;145;False;1891;0
False;6;4;243;True;226;4
True;6;1;17;False;1386;1
False;5;3;499;False;1992;2
False;3;7;430;False;1137;3
True;1;0;140;False;240;3
False;0;5;27;False;1733;1
False;3;0;69;False;814;2
True;2;7;373;True;2008;5
False;0;6;296;True;1417;3
True;1;1;483;True;1375;0
True;3;3;128;False;1028;6
True;3;0;343;False;1705;4
True;6;2;105;False;360;4
False;6;1;265;True;1218;3
True;4;7;346;True;1961;0
False;4;1;13;False;341;4
False;0;3;207;True;893;2
True;7;4;232;False;536;1
True;1;0;40;True;582;3
True;3;1;444;False;1886;5
False;4;5;490;False;2036;2
False;3;7;415;False;1107;0
True;0;2;118;True;290;2
False;3;2;34;False;617;0
True;7;4;266;True;68;5
False;6;3;475;True;837;3
False;2;7;68;False;1513;6
True;0;4;116;True;1706;4
True;0;6;343;True;271;5
True;4;3;108;False;42;1
True;0;1;431;False;821;5
False;2;3;127;False;1459;2
True;2;1;216;True;1534;1
False;4;2;207;True;1737;2
False;6;2;334;True;1738;6
False;6;5;36;True;1937;0
True;5;1;338;False;1723;6
True;5;6;186;False;1596;0
True;1;1;468;True;1205;1
True;7;0;51;True;116;5
False;4;4;145;True;34;5
False;7;3;469;False;472;3
False;6;7;172;False;915;1
False;0;7;275;False;901;1
True;5;5;135;False;506;1
False;1;3;7;False;1821;3
False;1;4;440;False;1412;0
False;2;4;143;False;1638;6
True;5;2;106;False;1719;4
False;1;1;305;True;507;1
False;6;2;23;False;562;4
False;3;4;18;True;1412;6
False;7;7;261;True;530;4
True;1;7;423;True;650;0
False;5;6;462;False;777;5
True;2;5;339;False;1167;3
False;6;7;194;False;2018;6
True;1;1;465;False;1375;2
False;3;2;460;False;1991;5
False;3;4;472;True;324;7
False;6;5;254;True;1142;2
True;2;4;248;False;30;5
False;2;1;30;False;1737;0
False;3;2;188;True;1375;2
True;0;0;348;False;1477;2
False;1;0;1;False;1617;3
True;0;7;126;True;170;3
True;2;0;410;False;670;1
True;7;6;226;True;402;4
True;6;1;310;False;24;0
True;6;7;482;False;1588;4
True;2;4;20;True;1345;1
True;5;3;60;False;253;7
True;1;7;284;True;1388;5
False;7;4;298;True;1851;0
True;4;1;317;True;438;7
False;5;7;26;False;1115;6
True;0;3;354;False;1437;0
True;5;4;194;True;1033;6
True;6;1;259;True;295;1
False;5;7;34;True;1473;2
False;0;3;221;True;797;7
True;2;1;306;False;910;7
False;7;4;38;False;1812;3
True;6;0;381;True;402;4
False;5;4;196;True;331;6
False;3;3;161;False;1851;5
False;1;2;304;True;883;1
True;6;3;40;False;1883;4
False;3;5;506;False;571;3
False;0;6;137;False;842;1
True;3;0;385;True;347;4
False;2;4;22;True;527;2
True;6;4;291;True;1803;1
True;1;3;308;True;1021;2
True;1;0;409;False;4;0
False;5;2;439;False;783;2
False;3;5;280;False;462;6
False;7;6;223;True;346;6
True;4;5;430;True;1859;4
False;0;4;392;False;1650;0
True;6;3;326;True;1664;6
False;2;5;428;False;1235;2
False;7;0;308;True;1694;4
False;2;1;118;False;1890;3
False;3;6;2;True;1264;2
False;5;0;254;False;34;7
True;5;0;273;True;64;6
False;2;2;421;True;1769;6
True;0;5;441;False;1261;5
True;5;5;96;False;975;4
False;5;4;352;True;580;6
False;4;4;54;True;1264;3
True;4;0;201;True;1695;4
False;6;4;437;False;899;4
True;5;2;329;True;1267;2
True;7;2;238;True;42;5
True;2;4;287;True;847;4
False;4;1;103;True;1895;5
False;3;3;447;False;20;4
False;6;4;135;True;688;5
True;7;4;334;True;1334;1
False;4;4;153;False;1758;3
False;4;1;232;False;1879;0
False;6;3;468;True;104;6
False;3;7;97;True;1240;0
True;0;0;294;True;1740;6
False;7;6;280;False;497;5
True;7;3;488;True;366;3
True;5;4;401;False;1847;0
False;7;6;389;False;1703;4
True;1;2;258;True;652;0
True;1;4;426;False;2013;1
True;0;7;275;True;1221;1
False;6;5;378;False;693;0
True;6;3;4;True;731;3
True;5;5;304;False;1610;4
False;3;0;510;False;1263;2
True;4;3;216;True;844;7
True;3;2;378;False;1186;1
True;7;3;238;False;1220;6
True;5;2;184;False;661;7
True;6;7;178;True;36;2
True;5;6;406;False;1544;6
False;5;7;193;False;519;6
True;2;1;81;False;1184;2
False;7;3;330;False;1131;0
False;5;3;117;True;1802;4
False;0;0;150;False;1827;4
True;3;0;275;True;676;7
True;1;5;466;False;884;2
True;2;6;447;False;858;5
True;6;3;177;True;614;0
True;3;3;288;False;326;2
False;6;0;79;False;46;7
True;0;7;353;False;1238;6
False;2;7;172;True;1954;2
True;5;3;196;False;1404;1
False;1;5;135;True;464;6
False;7;1;20;True;649;3
True;2;6;4;True;446;3
False;6;1;485;True;1584;1
True;5;4;296;True;1745;2
True;4;5;19;True;1970;5
True;1;6;51;False;1606;0
True;3;3;350;False;322;4
True;3;0;438;False;615;4
True;3;5;290;True;42;2
False;6;2;334;False;1002;4
True;7;0;433;True;167;1
False;0;5;320;False;580;5
False;4;2;240;False;827;2
True;5;0;367;True;925;4
True;0;7;236;False;709;4
False;3;7;504;True;1770;4
True;0;2;247;False;950;5
False;1;5;451;True;172;7
False;6;5;42;True;1136;4
False;7;1;334;True;234;2
False;3;2;387;True;968;3
False;4;3;279;False;109;0
False;3;4;176;False;1986;1
True;6;6;130;False;718;0
True;3;3;509;True;612;3
True;3;7;230;True;1885;5
True;4;0;238;True;1767;6
False;3;6;80;False;38;0
True;5;0;434;True;561;7
True;2;6;492;False;50;2
True;5;6;320;True;377;1
False;4;4;343;True;824;0
True;7;1;108;False;206;3
False;2;3;158;True;1721;3
True;5;1;196;False;195;4
True;0;4;157;True;1662;5
True;1;2;265;False;1683;4
True;7;5;399;False;963;4
True;1;2;455;True;1036;3
False;4;0;355;False;1986;5
False;1;4;355;True;196;2
True;6;0;451;False;1491;5
True;3;6;335;False;2011;5
True;6;0;295;False;800;0
True;0;7;228;False;1659;3
True;3;3;466;False;96;2
False;5;2;226;False;57;0
True;4;5;80;True;1980;0
True;5;4;236;False;828;3
False;0;4;79;False;1526;4
True;5;6;343;True;1143;1
False;7;1;198;False;1988;6
False;4;1;426;True;1740;5
True;6;1;158;False;44;7
True;5;2;260;True;1543;2
False;3;6;252;False;540;3
False;7;1;340;False;508;1
True;7;2;354;True;866;1
True;1;1;83;True;7;7
True;0;6;300;True;84;0
True;4;5;109;False;761;1
True;0;5;269;False;284;4
True;5;7;299;False;976;4
True;0;7;93;False;915;7
True;0;4;13;True;624;3
True;3;4;89;False;1391;0
False;0;3;212;False;374;2
False;2;7;377;False;28;6
True;7;6;170;True;730;0
True;7;2;375;False;2017;5
True;1;5;239;True;87;0
True;0;4;359;True;2034;0
False;7;2;508;True;1183;3
True;1;5;495;True;72;6
True;5;5;490;True;37;0
False;4;1;232;False;400;5
False;0;5;239;True;1068;1
False;4;3;393;True;1185;1
True;5;7;197;True;2029;3
False;0;0;43;True;516;1
True;6;4;4;True;1828;5
True;7;2;157;False;1835;5
True;5;1;140;True;132;4
True;5;4;354;True;1083;2
True;4;7;148;True;954;0
False;6;4;418;False;1360;1
True;7;2;213;True;6;2
True;0;0;246;True;1084;3
True;4;0;410;True;177;1
True;2;3;455;True;1702;0
True;1;2;329;False;1154;4
True;1;7;422;False;816;3
True;5;4;100;True;1878;4
False;1;4;154;False;952;3
False;7;2;245;False;1225;4
True;0;7;381;False;835;5
True;0;1;151;False;515;1
True;2;7;25;False;2019;5
False;6;4;65;True;1098;4
True;4;2;139;False;268;3
False;3;0;38;False;645;7
False;3;3;144;True;951;1
True;4;6;421;True;1249;0
True;5;1;157;True;1781;4
False;6;6;351;False;1438;4
True;4;2;496;True;1156;0
False;0;7;201;False;804;3
True;2;4;226;True;542;7
False;1;4;179;False;6;7
False;1;1;324;False;18;5
True;2;1;13;True;1519;1
True;2;6;242;False;245;7
True;1;3;452;True;1807;4
True;1;1;40;False;1539;5
False;2;1;80;False;1227;1
False;5;2;248;True;1896;2
True;2;3;129;True;151;0
False;0;3;457;False;1940;1
False;4;7;456;False;2008;6
False;2;7;106;False;1312;1
False;4;1;172;False;259;6
False;7;2;262;False;212;6
True;5;6;479;False;1898;4
False;5;3;11;True;1998;6
False;6;0;46;False;863;1
True;7;5;112;False;194;4
True;2;7;42;False;1079;3
True;5;6;353;True;231;0
False;2;2;250;True;895;1
True;4;6;404;False;125;2
True;3;0;81;False;1933;3
True;5;5;509;False;2020;2
False;6;6;111;False;1010;4
True;0;5;58;True;1761;0
True;4;7;300;False;794;1
False;3;1;372;True;876;4
True;2;4;247;False;585;5
True;7;7;278;True;1321;6
False;7;5;298;False;568;5
True;7;4;460;False;720;7
True;5;5;0;False;1479;5
False;5;6;282;True;386;2
True;7;3;362;False;2001;3
False;3;7;381;False;1082;3
False;0;2;226;False;1106;6
True;6;3;382;True;1831;4
False;0;4;266;False;1979;5
False;4;3;356;False;1262;6
False;7;2;74;False;1773;1
False;2;0;509;False;1376;1
True;5;3;252;True;683;5
True;0;6;501;False;1545;6
True;6;7;376;False;933;6
False;4;5;470;False;1834;2
True;0;1;263;True;931;4
True;3;5;287;True;432;1
True;5;4;472;True;2023;3
True;7;2;194;False;174;1
True;7;0;111;True;918;3
False;6;0;239;False;1244;0
False;2;3;237;True;1000;4
True;2;0;360;False;572;3
False;0;2;488;True;1694;5
False;4;5;286;True;1928;4
True;5;0;243;False;133;1
True;4;3;311;True;421;6
True;4;7;130;False;1283;2
True;0;6;393;False;46;4
True;4;1;251;True;744;4
True;6;7;3;False;1273;4
False;2;6;296;False;186;5
False;3;3;146;True;1800;0
True;0;5;454;True;246;4
False;4;2;292;True;162;7
False;4;1;402;True;755;3
False;7;2;401;False;1920;3
True;7;6;411;True;258;2
False;2;7;97;False;816;1
False;5;1;297;False;892;0
False;7;4;471;True;2001;3
True;7;1;142;True;1185;5
True;6;3;494;False;739;4
True;6;3;63;True;1429;5
False;0;2;37;False;442;7
False;7;2;448;False;364;4
True;2;2;387;False;1310;4
False;7;5;428;True;2009;3
True;1;1;153;True;1223;1
False;0;4;91;True;1752;3
True;0;2;13;True;361;0
False;5;4;411;True;900;0
False;3;1;53;False;411;4
False;0;7;167;False;403;3
False;1;5;59;False;1372;4
True;5;1;223;True;1767;2
False;3;5;152;True;906;2
True;4;4;90;True;1662;3
False;3;6;371;False;995;6
True;5;6;138;False;949;2
False;3;6;426;False;684;0
False;2;4;251;True;548;2
False;7;5;384;True;1932;1
False;7;1;105;True;517;2
False;0;3;366;True;1422;4
True;7;1;508;True;64;4
True;2;0;106;False;931;4
True;7;0;47;True;1298;2
False;2;5;380;False;1693;6
False;0;4;364;False;2001;6
True;1;6;373;False;1059;0
False;4;6;171;True;1096;6
True;3;5;374;True;1207;2
True;2;1;409;True;1329;0
False;0;4;447;False;1887;6
False;6;6;392;False;981;2
False;3;7;254;False;261;0
False;4;4;80;True;65;5
True;7;7;234;True;127;6
False;5;2;350;False;1564;0
True;2;6;151;True;1793;3
True;5;5;394;True;459;2
False;3;6;489;False;59;1
True;0;2;302;True;341;0
False;4;7;237;False;383;4
False;1;3;104;False;372;4
False;7;4;243;False;1823;0
True;2;4;274;False;272;5
True;7;7;178;True;1845;6
True;6;0;69;False;443;4
True;0;4;249;False;1897;0
False;2;6;310;True;257;0
False;4;0;336;False;186;3
True;4;0;255;True;789;6
True;1;3;382;True;207;0
False;5;0;220;False;1453;1
True;0;4;269;True;1300;3
True;7;1;389;True;221;2
False;6;0;209;True;6;1
False;0;0;41;False;377;3
False;4;2;126;False;356;7
True;2;1;340;True;11;2
False;5;0;344;False;1239;4
True;1;5;84;False;145;2
False;6;5;229;False;693;3
True;4;3;137;True;187;1
True;1;7;332;True;615;5
True;0;0;156;False;1129;3
False;0;3;16;True;1486;3
True;2;6;178;True;390;2
True;2;2;480;False;1506;2
False;7;0;368;True;1763;4
True;4;4;151;True;409;5
False;6;3;21;False;1479;5
True;2;0;283;False;78;6
True;5;0;328;False;1147;5
False;7;5;273;False;489;1
False;6;3;82;False;1591;1
False;3;2;163;False;1057;5
True;6;7;261;True;1050;0
True;0;5;264;True;289;3
True;7;3;127;True;1581;6
True;7;0;164;True;375;3
False;3;4;311;False;1250;2
False;7;7;114;False;104;6
True;7;7;62;True;801;0
True;7;5;347;False;910;3
True;6;4;415;True;1340;3
True;0;6;26;False;1122;0
False;3;3;227;False;434;5
True;5;2;419;False;603;6
True;3;5;161;False;962;5
True;5;3;383;True;58;4
True;7;7;193;True;1798;2
True;0;0;8;False;83;1
True;7;4;323;True;1781;1
True;0;5;346;False;143;5
False;1;1;189;False;837;6
True;2;4;368;False;571;4
False;7;3;100;True;195;3
True;7;3;67;False;679;6
True;6;4;383;True;1616;4
True;2;1;258;True;833;1
False;5;1;0;False;1455;4
False;4;6;100;True;984;1
False;1;3;177;False;1056;3
False;5;1;455;True;770;2
False;6;4;98;False;1678;4
False;2;0;484;False;711;0
False;4;2;350;False;2031;1
True;5;2;458;True;963;0
False;2;0;187;True;1757;1
False;4;7;9;True;87;4
False;7;0;459;True;1003;0
True;7;2;288;False;87;0
True;4;6;510;False;822;0
False;3;0;472;True;558;6
True;1;4;32;False;2037;1
False;2;5;265;True;963;3
False;6;5;166;True;1939;2
False;5;5;85;False;200;5
True;2;2;429;True;1322;1
True;7;1;129;False;7;3
True;4;7;84;False;1975;5
True;4;3;55;False;710;3
False;7;4;102;False;1467;4
True;1;5;496;True;1704;0
False;5;4;469;True;658;2
False;5;3;13;False;1396;4
True;2;3;471;False;344;4
True;4;3;493;True;1003;0
True;5;4;380;True;574;2
True;3;7;9;True;1942;4
True;3;6;62;True;861;2
False;7;3;490;False;1294;1
True;1;0;177;True;1643;5
False;5;2;381;True;747;5
True;2;7;459;False;1891;5
False;7;5;210;True;265;1
True;5;4;449;True;1095;2
False;2;6;415;False;953;5
False;1;1;33;False;155;6
True;4;4;443;False;629;3
False;4;3;484;False;13;6
False;5;0;281;False;1518;4
False;3;2;232;True;893;4
False;7;5;151;True;874;1
False;6;2;436;True;1102;3
True;7;4;417;False;1711;2
False;4;1;9;True;1308;0
True;4;4;147;True;97;3
True;6;0;314;False;154;3
False;7;3;435;False;1921;2
False;4;6;201;True;679;1
False;2;6;310;False;918;5
True;4;1;150;False;1404;4
True;6;2;254;True;1609;1
True;5;1;469;False;1829;2
False;0;6;456;True;744;1
False;5;1;294;False;440;4
True;7;5;192;False;1399;2
True;7;4;497;True;111;0
False;1;1;85;False;282;0
False;7;4;308;True;1289;3
False;7;6;368;False;1027;1
False;0;6;373;True;1311;5
True;6;0;473;True;737;4
False;0;1;459;True;1273;1
False;0;5;264;False;632;6
True;5;2;407;False;1414;1
False;7;3;425;False;997;2
False;0;1;12;True;715;0
False;2;6;333;False;1771;0
False;4;0;328;True;1915;0
True;3;7;46;False;1909;4
True;3;4;348;True;967;6
True;5;5;281;False;1616;5
False;3;6;452;False;916;4
True;7;6;315;True;456;1
True;1;1;119;False;739;6
True;7;6;462;False;592;3
False;3;2;356;True;1524;4
False;5;7;347;False;1918;6
True;0;2;4;True;87;4
True;5;6;323;True;246;1
True;5;2;475;False;1772;4
True;6;0;241;False;1624;6
False;7;0;320;True;1262;3
True;1;0;48;False;866;4
False;2;2;124;False;813;4
False;3;5;434;True;33;4
False;7;0;424;False;966;2
False;2;1;3;True;1146;4
False;2;4;212;False;748;4
False;6;6;40;True;619;7
False;2;1;430;False;841;5
True;7;7;459;True;1920;5
True;5;7;430;False;262;7
False;5;4;115;False;1034;4
False;5;2;203;False;1129;6
False;4;1;271;True;155;0
True;6;4;500;False;523;7
True;5;5;467;False;1393;4
True;1;2;10;False;297;1
True;4;5;391;True;1233;5
True;4;3;135;False;1430;2
True;4;2;492;True;430;2
True;2;3;107;True;5;2
False;0;7;450;False;1741;3
False;6;1;258;False;873;6
True;6;3;164;True;710;6
True;3;4;97;False;1616;4
False;6;2;153;True;1372;1
True;6;4;121;True;928;2
False;5;2;343;True;1895;0
False;4;3;132;False;797;5
True;2;5;445;False;1164;0
True;0;7;376;False;1117;3
True;1;6;496;True;1042;2
False;1;4;189;True;177;4
True;1;5;428;False;610;6
True;7;7;152;False;1523;0
True;6;0;195;True;1330;4
True;5;2;140;False;1867;1
True;2;5;268;False;255;5
False;0;3;1;False;31;0
True;5;7;304;True;491;3
False;0;2;417;True;1945;3
False;6;1;71;False;171;1
False;1;6;424;False;1990;6
False;4;4;400;True;1094;0
False;0;6;146;True;228;6
False;6;1;121;False;805;7
False;2;4;408;False;250;2
False;5;7;359;False;583;6
False;1;2;258;True;991;3
False;5;4;400;False;131;0
True;3;5;337;False;1621;5
True;3;4;420;False;1824;5
False;1;3;484;False;1787;5
False;1;0;495;False;1341;2
True;3;5;133;True;1618;4
True;6;1;165;False;444;7
True;3;6;85;True;915;5
False;3;6;255;False;1025;5
True;7;0;121;True;1388;6
True;0;6;270;True;1641;0
True;3;4;393;True;217;2
False;5;1;381;False;900;3
True;1;3;420;False;1870;1
True;7;3;496;True;1724;4
False;7;0;83;True;803;2
True;3;1;446;False;1267;4
True;3;0;438;False;856;0
True;3;5;286;True;518;0
True;4;1;414;False;1603;6
False;0;4;305;True;1240;2
False;0;3;327;False;1574;2
False;7;4;37;True;964;3
True;4;2;390;True;1202;5
True;6;3;126;False;1861;6
True;4;0;371;True;1455;5
True;4;1;36;True;1882;0
False;7;0;322;True;673;4
False;2;5;369;False;1826;5
True;6;5;17;False;482;0
False;5;2;272;True;1733;4
False;4;6;40;False;2045;6
False;1;5;57;False;1268;3
True;3;0;381;True;1826;4
True;6;6;243;True;665;5
True;6;7;403;True;465;2
True;4;2;252;True;215;5
True;0;3;308;False;178;4
False;0;4;206;False;884;1
True;5;7;294;True;1039;1
True;0;6;283;True;2001;0
True;2;2;405;True;1337;6
False;2;4;180;True;1764;3
False;3;4;443;False;1837;5
True;7;4;26;False;1360;6
False;2;3;423;True;273;1
True;2;0;36;True;1045;0
False;4;6;458;False;1271;6
False;1;2;440;False;265;2
True;4;3;101;False;1214;5
False;4;4;212;False;1009;1
True;2;1;195;True;1996;6
True;6;6;121;True;1779;1
True;0;6;241;True;1950;6
False;1;6;464;True;1798;0
False;5;1;369;True;1527;4
False;4;0;300;True;656;2
False;7;1;30;True;621;0
False;2;7;141;False;849;6
True;4;7;419;False;808;4
True;6;3;97;False;1784;3
True;7;0;355;False;1818;2
True;1;1;12;False;12;7
True;4;0;238;False;543;5
False;2;6;360;True;1702;1
True;4;7;13;True;519;1
False;2;7;119;True;1920;5
False;1;1;296;False;2044;5
False;3;4;472;False;79;4
True;0;4;92;False;1259;2
True;2;6;126;True;1510;4
False;3;6;137;False;1089;0
True;3;4;15;False;895;6
True;5;5;287;True;401;6
True;3;3;130;True;1649;5
False;5;1;196;True;825;3
True;5;6;442;False;732;6
False;4;0;402;True;49;5
True;4;5;147;True;765;6
False;4;0;215;False;1587;5
True;1;0;335;False;410;5
True;0;3;385;True;1533;1
True;5;6;393;False;408;2
False;5;1;268;False;612;0
False;2;1;101;True;395;6
True;2;1;373;True;659;5
False;5;7;430;False;265;5
True;0;7;111;False;240;4
True;2;2;428;True;27;4
True;1;5;386;True;1185;0
True;2;7;399;True;731;7
False;5;0;222;False;1642;4
False;6;3;462;True;251;5
False;3;4;82;True;998;4
False;7;3;493;False;178;5
False;1;5;224;False;1106;5
False;1;1;177;True;200;7
True;5;3;238;False;96;6
True;0;6;82;True;134;4
False;3;5;12;True;840;5
True;7;3;87;False;1324;2
True;1;7;35;False;1972;1
False;1;2;498;True;1191;2
False;0;6;131;False;1977;6
False;2;5;486;False;1751;0
False;1;6;74;False;1968;0
False;7;4;179;True;1101;0
True;0;1;130;True;252;3
True;4;2;111;False;301;1
True;3;4;52;False;1896;4
True;7;2;222;False;1718;5
False;0;0;194;True;1529;4
True;2;4;178;True;778;1
True;5;6;438;True;1309;0
False;3;7;380;True;1320;6
False;6;0;224;False;250;2
True;1;2;473;True;1409;0
False;4;7;255;True;1447;6
True;2;7;432;False;1070;6
True;7;4;283;True;1965;3
False;7;7;390;True;1176;3
True;1;0;8;True;1680;1
True;6;6;379;False;2016;1
False;1;7;85;True;941;3
False;6;4;500;True;1449;2
False;5;5;200;False;791;7
False;5;2;483;True;1759;2
False;0;0;445;False;1944;1
True;6;1;306;False;223;1
True;2;6;417;False;543;0
True;3;0;315;True;1547;3
False;0;3;204;False;636;0
False;3;2;319;False;1963;0
